Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000365148,2022-09-04 16:35:18,Aaron Aguilar,"['Potatoes', 'Cereal', 'Power Strips', 'Canned Soup', 'Sponges']",1,22.94,Cash,Chicago,Specialty Store,False,Young Adult,Winter,
1000688737,2023-03-03 09:43:24,David Bates,"['Water', 'Orange', 'Banana']",2,37.05,Mobile Payment,Boston,Pharmacy,True,Homemaker,Winter,
1000673732,2022-03-29 03:17:13,Zachary Oliver,"['Cleaning Rags', 'Broom', 'Trash Cans', 'Soda']",3,60.32,Mobile Payment,Dallas,Convenience Store,True,Professional,Spring,Discount on Selected Items
1000391765,2022-08-29 10:02:45,Kathryn Hall,"['Toothbrush', 'Air Freshener']",3,75.29,Credit Card,Houston,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000491141,2020-02-20 04:16:45,Mrs. Amy Garcia,"['Extension Cords', 'Garden Hose', 'Power Strips', 'Spinach', 'Tissues']",2,95.55,Cash,Miami,Pharmacy,False,Professional,Spring,
1000492309,2023-09-25 08:53:57,Sara Nash,['Extension Cords'],2,31.64,Mobile Payment,Chicago,Department Store,False,Young Adult,Spring,Discount on Selected Items
1000784528,2023-09-24 21:40:59,Anthony Mack,"['Diapers', 'Razors', 'Toothpaste']",10,92.0,Cash,New York,Convenience Store,True,Homemaker,Summer,Discount on Selected Items
1000869976,2023-07-17 13:18:35,Bonnie Boyle,"['Hair Gel', 'Carrots', 'Air Freshener', 'Chicken']",6,21.35,Cash,New York,Warehouse Club,False,Teenager,Winter,Discount on Selected Items
1000168262,2024-02-21 21:49:30,Joseph Greene,"['Orange', 'Ironing Board', 'Vacuum Cleaner', 'Broom', 'Lawn Mower']",3,56.19,Mobile Payment,Atlanta,Convenience Store,False,Professional,Summer,BOGO (Buy One Get One)
1000232094,2021-03-31 19:29:52,Joshua Mcmillan,"['Bath Towels', 'Toothpaste', 'Butter']",1,66.92,Credit Card,Houston,Pharmacy,False,Senior Citizen,Fall,Discount on Selected Items
1000014710,2022-08-17 09:47:01,Victor Lewis,"['Ironing Board', 'Bread', 'Tissues', 'Carrots']",8,21.28,Credit Card,New York,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000814309,2022-04-04 05:34:23,Lisa Mills,"['Pasta', 'Orange', 'Hair Gel', 'Soda']",8,90.02,Credit Card,Chicago,Department Store,False,Young Adult,Spring,Discount on Selected Items
1000872634,2021-04-19 22:15:26,Brandy Wiggins,"['Sponges', 'Dish Soap']",3,29.24,Cash,Boston,Pharmacy,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000434481,2021-04-23 16:47:42,Crystal Lambert,"['Potatoes', 'Pickles', 'Pickles', 'Tissues', 'Ice Cream']",2,54.98,Credit Card,Chicago,Pharmacy,False,Young Adult,Winter,
1000627214,2022-06-16 04:25:01,Victoria Park,"['Garden Hose', 'Syrup', 'Bread', 'Tomatoes', 'Chips']",6,53.84,Mobile Payment,Seattle,Specialty Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000936682,2022-05-25 16:49:51,Megan Chen,"['Honey', 'Pancake Mix', 'Tuna', 'Canned Soup', 'Tea']",7,38.44,Debit Card,Miami,Pharmacy,False,Teenager,Fall,
1000444077,2022-04-11 23:22:16,Travis Barron,"['Shower Gel', 'Lawn Mower', 'Mop']",2,88.24,Debit Card,Dallas,Supermarket,True,Professional,Winter,
1000142999,2022-05-16 15:50:30,Anna Luna,"['Broom', 'Extension Cords', 'Cereal Bars', 'Olive Oil']",9,6.15,Mobile Payment,Miami,Supermarket,True,Retiree,Fall,
1000757922,2023-11-13 03:27:46,Roberto Bryant,"['Canned Soup', 'Hand Sanitizer', 'Razors', 'Dustpan', 'Honey']",3,54.63,Debit Card,San Francisco,Supermarket,True,Homemaker,Fall,Discount on Selected Items
1000805441,2022-08-28 10:23:07,Mr. Antonio Johnson MD,"['Toothbrush', 'Pancake Mix', 'Spinach', 'Deodorant']",9,7.75,Credit Card,Houston,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000987872,2021-06-04 12:23:58,Charles Anderson,"['Ice Cream', 'Orange', 'Water', 'Peanut Butter']",1,83.64,Cash,San Francisco,Pharmacy,True,Young Adult,Fall,
1000248057,2021-09-26 18:08:50,Amanda Warner,"['Yogurt', 'Cereal', 'Canned Soup', 'Toilet Paper']",9,97.8,Mobile Payment,Houston,Warehouse Club,True,Student,Winter,
1000037760,2020-03-23 23:38:15,Angela Reed,['Light Bulbs'],10,45.53,Credit Card,Houston,Supermarket,False,Retiree,Fall,Discount on Selected Items
1000964779,2023-01-05 06:47:12,Todd Peterson,"['Apple', 'Banana', 'Chips', 'Olive Oil']",1,13.19,Cash,New York,Warehouse Club,False,Professional,Fall,
1000625715,2022-04-05 03:59:02,Amy Patterson,"['Hand Sanitizer', 'Cereal', 'Olive Oil', 'Salmon', 'Hand Sanitizer']",6,97.68,Debit Card,New York,Supermarket,True,Student,Summer,BOGO (Buy One Get One)
1000714811,2021-02-01 09:50:15,Charles Rodriguez,"['Hair Gel', 'Rice', 'Coffee', 'Vacuum Cleaner', 'Dishware']",3,38.53,Cash,Chicago,Warehouse Club,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000706383,2023-06-16 15:15:52,Dana Reyes,"['Razors', 'Cereal', 'Ironing Board', 'Hair Gel']",3,32.39,Mobile Payment,San Francisco,Warehouse Club,False,Student,Fall,Discount on Selected Items
1000317437,2021-01-19 18:31:38,Jennifer Lewis,"['Extension Cords', 'Baby Wipes', 'Banana', 'Dustpan', 'Razors']",10,9.09,Mobile Payment,San Francisco,Specialty Store,False,Teenager,Winter,BOGO (Buy One Get One)
1000749950,2023-10-03 17:20:08,Andrea Hamilton,"['Peanut Butter', 'Chips']",5,68.83,Mobile Payment,Chicago,Supermarket,False,Retiree,Summer,BOGO (Buy One Get One)
1000678232,2023-05-03 14:12:06,Megan Young,['Dustpan'],1,87.86,Debit Card,New York,Warehouse Club,True,Student,Winter,Discount on Selected Items
1000277994,2020-10-04 02:56:54,Stephanie Thomas,['Toothbrush'],7,90.63,Mobile Payment,Atlanta,Department Store,True,Homemaker,Winter,Discount on Selected Items
1000566130,2022-06-30 14:00:58,Donald Mclaughlin Jr.,"['Insect Repellent', 'Shrimp', 'Mustard', 'Pasta', 'Hair Gel']",7,74.12,Mobile Payment,Houston,Specialty Store,False,Middle-Aged,Fall,
1000163702,2021-05-12 09:59:58,Sandra King,['Deodorant'],6,21.33,Cash,Boston,Supermarket,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000478675,2024-01-16 12:50:16,Lauren Grant,"['Paper Towels', 'Butter']",4,37.71,Credit Card,Atlanta,Pharmacy,False,Homemaker,Winter,
1000369171,2021-03-21 18:35:50,Justin Farmer,"['Insect Repellent', 'Onions']",6,5.99,Mobile Payment,Seattle,Convenience Store,True,Student,Spring,Discount on Selected Items
1000113736,2022-12-23 18:09:10,Ronald Mcgee,['Mayonnaise'],7,94.48,Cash,Houston,Specialty Store,False,Professional,Fall,BOGO (Buy One Get One)
1000309638,2022-03-08 00:49:49,Justin Dominguez,"['Pancake Mix', 'Trash Cans', 'Trash Bags']",8,62.53,Mobile Payment,Seattle,Supermarket,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000278598,2023-10-20 08:49:36,David Perkins,"['Tea', 'Light Bulbs', 'Hand Sanitizer', 'Cheese']",3,69.5,Debit Card,Los Angeles,Supermarket,True,Middle-Aged,Spring,
1000814120,2021-06-22 08:53:10,Sabrina Lowe,['Milk'],4,31.97,Cash,Seattle,Supermarket,True,Homemaker,Fall,
1000289127,2022-10-29 23:41:00,David Ross,['Dish Soap'],9,44.57,Mobile Payment,New York,Specialty Store,False,Teenager,Winter,BOGO (Buy One Get One)
1000846344,2020-03-11 15:43:11,Tina Thomas,['Ironing Board'],1,40.02,Credit Card,Boston,Specialty Store,True,Young Adult,Fall,Discount on Selected Items
1000137364,2021-08-12 12:39:54,Sherry Barry,"['Mustard', 'Sponges', 'Potatoes']",1,5.14,Cash,Atlanta,Warehouse Club,True,Professional,Spring,
1000085696,2021-12-05 18:17:17,Eric Ward,"['Bath Towels', 'Chips', 'Ketchup']",4,84.24,Mobile Payment,Los Angeles,Supermarket,False,Retiree,Spring,
1000444769,2022-05-06 20:31:12,Robert Martin,"['Cleaning Spray', 'Toothpaste']",7,83.9,Debit Card,Miami,Supermarket,False,Senior Citizen,Fall,Discount on Selected Items
1000027783,2021-08-08 03:55:34,Sheila Anderson,"['Razors', 'Rice', 'Diapers', 'Trash Bags', 'Banana']",4,21.43,Mobile Payment,Chicago,Convenience Store,False,Professional,Winter,Discount on Selected Items
1000443328,2020-08-05 19:02:22,Mr. Eric Harper,"['Deodorant', 'Butter', 'Tissues', 'Diapers', 'Chicken']",9,32.68,Mobile Payment,New York,Warehouse Club,True,Young Adult,Summer,BOGO (Buy One Get One)
1000422211,2020-02-02 15:56:43,Michael Bruce,"['Soap', 'Toilet Paper', 'Toothpaste', 'Olive Oil']",7,78.21,Credit Card,San Francisco,Warehouse Club,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000398841,2024-04-20 08:31:40,Jesse Wood,"['Toothbrush', 'BBQ Sauce']",4,54.27,Credit Card,Chicago,Convenience Store,False,Professional,Spring,
1000453963,2021-04-04 14:22:26,Valerie Jones,"['Hand Sanitizer', 'Canned Soup', 'Shaving Cream', 'Shrimp']",1,83.05,Mobile Payment,Houston,Specialty Store,True,Retiree,Summer,
1000479931,2021-10-23 13:38:38,Jennifer Nichols,"['Chicken', 'Mayonnaise', 'Deodorant']",8,67.3,Mobile Payment,Seattle,Pharmacy,False,Senior Citizen,Spring,Discount on Selected Items
1000417699,2021-04-24 21:42:31,David Ramos,['Tuna'],3,52.18,Credit Card,Houston,Department Store,False,Professional,Spring,
1000956128,2023-11-26 20:21:51,Brad Oconnor,"['Hair Gel', 'Pancake Mix', 'Mop', 'Cereal Bars']",7,54.22,Debit Card,Atlanta,Convenience Store,True,Teenager,Spring,
1000703125,2020-06-01 17:37:28,Mr. William Lewis Jr.,"['Soda', 'Ketchup']",3,94.93,Credit Card,San Francisco,Pharmacy,False,Young Adult,Spring,Discount on Selected Items
1000960430,2020-11-02 17:20:19,Denise Trevino,"['Jam', 'Extension Cords']",6,89.54,Credit Card,Dallas,Pharmacy,False,Retiree,Summer,Discount on Selected Items
1000393812,2021-11-01 11:24:21,Chelsea Howard,"['Spinach', 'Mop', 'Milk', 'Trash Cans']",6,97.13,Credit Card,Miami,Warehouse Club,False,Homemaker,Fall,Discount on Selected Items
1000059022,2023-06-19 18:30:31,Peggy Hunter,"['Tuna', 'Beef']",5,43.26,Credit Card,Seattle,Convenience Store,True,Homemaker,Fall,Discount on Selected Items
1000948781,2023-11-09 19:31:01,William Robbins,"['Toothbrush', 'Trash Cans', 'Dishware', 'Tomatoes', 'Mop']",4,22.01,Credit Card,New York,Department Store,False,Young Adult,Winter,
1000692567,2022-02-04 10:08:32,Hannah Hampton,['Garden Hose'],1,73.6,Debit Card,Chicago,Department Store,True,Teenager,Spring,BOGO (Buy One Get One)
1000433501,2020-05-06 11:56:29,Danielle Thomas,"['Butter', 'Iron', 'Shaving Cream', 'Milk']",9,25.09,Credit Card,Boston,Specialty Store,False,Retiree,Winter,Discount on Selected Items
1000608619,2021-10-15 18:47:06,Theresa Meyer,"['Jam', 'Soap']",2,65.13,Debit Card,Houston,Supermarket,False,Retiree,Spring,Discount on Selected Items
1000456096,2021-12-07 21:05:09,Thomas Berg,['Soap'],10,37.66,Credit Card,Miami,Specialty Store,True,Professional,Fall,
1000621624,2021-10-30 19:04:53,Mary Butler,"['Light Bulbs', 'Broom', 'Soda']",10,38.57,Debit Card,Seattle,Department Store,True,Homemaker,Winter,Discount on Selected Items
1000842248,2021-05-22 09:34:58,Anthony Mcgrath,"['Tomatoes', 'Chicken', 'Bread', 'Pasta', 'Cleaning Spray']",8,66.81,Debit Card,Chicago,Department Store,False,Student,Summer,
1000782040,2020-09-21 22:21:43,Jacqueline Long,"['Carrots', 'Mayonnaise']",7,30.75,Cash,Boston,Department Store,True,Homemaker,Summer,
1000963507,2022-10-07 09:37:45,Zachary Phillips,"['Eggs', 'Dustpan']",4,95.1,Credit Card,Dallas,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000642959,2020-02-21 23:38:19,Deborah Greer,['Salmon'],5,51.44,Debit Card,New York,Pharmacy,True,Student,Winter,Discount on Selected Items
1000157045,2024-03-29 07:54:58,Brooke Carter,"['Razors', 'Bath Towels']",5,87.6,Credit Card,Los Angeles,Pharmacy,True,Senior Citizen,Fall,Discount on Selected Items
1000976347,2021-03-17 00:15:11,Joseph Blair,"['Chicken', 'Rice', 'Rice', 'Hair Gel']",3,37.35,Debit Card,Miami,Department Store,False,Teenager,Winter,BOGO (Buy One Get One)
1000180551,2023-09-24 10:53:53,Brandon Benitez,['Tissues'],4,52.76,Debit Card,Atlanta,Warehouse Club,False,Retiree,Summer,BOGO (Buy One Get One)
1000247690,2022-01-15 06:31:43,Angel Anderson,"['Hair Gel', 'Peanut Butter', 'Razors']",9,10.05,Mobile Payment,Atlanta,Supermarket,True,Homemaker,Spring,BOGO (Buy One Get One)
1000753574,2021-09-04 03:58:41,Robert Rivera,"['Laundry Detergent', 'Lawn Mower', 'Deodorant', 'Cleaning Rags']",8,69.9,Mobile Payment,San Francisco,Warehouse Club,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000450824,2022-10-08 09:39:07,Robert Cordova,"['Paper Towels', 'Plant Fertilizer', 'Honey']",10,35.72,Debit Card,Dallas,Convenience Store,True,Young Adult,Spring,BOGO (Buy One Get One)
1000317427,2024-02-07 09:14:55,Jennifer Henry,"['Razors', 'Carrots']",2,40.01,Debit Card,Houston,Department Store,False,Teenager,Winter,Discount on Selected Items
1000966684,2023-08-17 03:03:19,Mark Clark,"['Carrots', 'Banana', 'Sponges', 'Ice Cream']",5,17.88,Debit Card,Chicago,Warehouse Club,False,Professional,Fall,BOGO (Buy One Get One)
1000863273,2023-04-05 21:52:44,Lisa Steele,"['Sponges', 'Spinach', 'Toilet Paper']",10,54.07,Debit Card,Dallas,Warehouse Club,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000922561,2022-06-29 15:51:46,Vanessa Anderson,"['Eggs', 'Onions', 'Tuna', 'Mayonnaise']",10,63.53,Credit Card,Chicago,Specialty Store,True,Homemaker,Summer,BOGO (Buy One Get One)
1000462010,2020-05-19 17:43:18,Amy Poole,"['Coffee', 'Milk']",2,6.33,Credit Card,Houston,Department Store,False,Homemaker,Summer,Discount on Selected Items
1000262378,2020-03-14 13:28:50,Dr. Adam Jones,['Shrimp'],4,32.21,Mobile Payment,Chicago,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000015919,2023-08-31 18:10:36,Christine Wells,['Soap'],10,9.71,Cash,Boston,Supermarket,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000780297,2020-04-03 13:18:28,Kristy Taylor,"['Hair Gel', 'Deodorant', 'Cereal']",4,65.19,Cash,Los Angeles,Department Store,False,Student,Fall,
1000098521,2023-04-28 16:34:28,Jose Solis,"['Vacuum Cleaner', 'Dishware']",8,56.05,Cash,Seattle,Convenience Store,True,Student,Fall,Discount on Selected Items
1000745513,2021-08-01 05:50:09,Brenda Medina,['Banana'],5,38.18,Cash,Miami,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000686562,2021-03-21 02:35:19,Scott Hurley,['Trash Bags'],8,45.81,Debit Card,Dallas,Department Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000410231,2023-04-26 06:52:36,Melanie Mcdonald,"['Mustard', 'Toothpaste', 'Mop']",7,44.1,Debit Card,Miami,Specialty Store,True,Senior Citizen,Winter,
1000435124,2021-12-15 17:03:38,Laura Mcconnell,"['Dishware', 'Extension Cords', 'Milk']",5,16.43,Credit Card,Seattle,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000801102,2021-02-06 20:23:01,George Lee Jr.,"['Tuna', 'Chicken', 'Pickles']",7,84.44,Credit Card,Atlanta,Department Store,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000122654,2022-08-14 06:47:25,Joseph Alexander,"['Garden Hose', 'Mustard', 'Chicken', 'Dustpan']",2,90.08,Mobile Payment,San Francisco,Warehouse Club,True,Young Adult,Spring,Discount on Selected Items
1000928083,2021-02-28 09:20:34,Andrea Scott,"['Bread', 'Soda', 'Shampoo', 'Canned Soup', 'Shaving Cream']",7,21.5,Credit Card,Chicago,Warehouse Club,True,Senior Citizen,Winter,Discount on Selected Items
1000340447,2023-08-06 14:20:10,James Wood,"['Bath Towels', 'Extension Cords']",8,25.04,Credit Card,Miami,Specialty Store,True,Retiree,Winter,
1000373126,2020-12-16 18:45:26,Mark Nelson,"['Plant Fertilizer', 'Iron']",8,89.82,Debit Card,Los Angeles,Warehouse Club,False,Homemaker,Fall,BOGO (Buy One Get One)
1000091442,2023-01-12 03:06:23,Connie Thomas,"['Olive Oil', 'Dustpan']",4,92.87,Cash,Miami,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000050927,2021-02-16 14:08:29,Misty Moss,"['Carrots', 'Ironing Board', 'Orange', 'Dish Soap']",7,95.16,Cash,Miami,Specialty Store,True,Retiree,Spring,BOGO (Buy One Get One)
1000597896,2020-09-11 09:01:41,Manuel Carter,"['Milk', 'Toothpaste', 'Soda', 'Apple', 'Orange']",7,93.09,Debit Card,Los Angeles,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000638981,2020-01-19 04:19:15,David Cervantes,"['Pasta', 'Light Bulbs', 'Banana', 'Coffee']",9,16.19,Mobile Payment,San Francisco,Warehouse Club,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000532591,2022-02-22 22:20:40,John Ross,"['Honey', 'Pickles', 'Trash Bags', 'Mayonnaise']",8,42.9,Mobile Payment,New York,Pharmacy,False,Homemaker,Winter,
1000704681,2023-02-03 06:05:57,Lindsay Holmes,['Hair Gel'],10,6.92,Credit Card,Atlanta,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000740465,2022-09-04 06:50:32,John Hines,['Garden Hose'],4,6.99,Cash,San Francisco,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000277625,2022-08-27 03:29:36,Lauren Hayes,"['Eggs', 'Trash Cans']",9,73.3,Debit Card,Chicago,Specialty Store,False,Senior Citizen,Spring,Discount on Selected Items
1000157395,2024-03-20 23:24:51,Kathy Griffin,['Eggs'],8,62.17,Credit Card,San Francisco,Warehouse Club,True,Professional,Spring,Discount on Selected Items
1000038592,2020-07-27 02:04:54,Allen Bean,"['Dustpan', 'Spinach', 'Bath Towels', 'Banana']",6,63.49,Mobile Payment,San Francisco,Warehouse Club,False,Student,Fall,Discount on Selected Items
1000076527,2023-10-22 22:42:54,Michael Jordan,['Toilet Paper'],1,10.85,Debit Card,San Francisco,Supermarket,False,Homemaker,Winter,
1000771087,2022-03-04 08:05:47,Michael Kelley,"['Lawn Mower', 'Plant Fertilizer', 'Shrimp', 'Spinach', 'Tea']",4,23.71,Credit Card,Houston,Pharmacy,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000124927,2020-08-03 17:41:31,Jennifer Benson,"['Baby Wipes', 'Cereal Bars', 'Dish Soap']",4,26.59,Credit Card,Boston,Convenience Store,False,Young Adult,Winter,Discount on Selected Items
1000402731,2023-12-26 06:34:59,Manuel Dillon,['Honey'],1,12.75,Mobile Payment,Atlanta,Specialty Store,True,Middle-Aged,Fall,Discount on Selected Items
1000874533,2021-12-05 13:21:25,Lori Cook,"['Deodorant', 'Dish Soap', 'Toothpaste', 'Shaving Cream']",5,66.62,Mobile Payment,Los Angeles,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000468629,2021-08-25 04:57:17,Christopher Jones,"['Jam', 'Baby Wipes']",3,34.38,Cash,Atlanta,Supermarket,True,Retiree,Summer,BOGO (Buy One Get One)
1000017247,2021-06-12 07:40:25,Lisa Lopez,"['Ketchup', 'Yogurt', 'Pasta', 'Feminine Hygiene Products', 'Light Bulbs']",9,29.19,Cash,Miami,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000319578,2023-08-13 01:18:40,Dillon Ruiz,['Ice Cream'],4,86.36,Credit Card,Seattle,Supermarket,True,Retiree,Fall,
1000539145,2022-05-08 14:43:09,Caleb Fischer,"['Peanut Butter', 'Shaving Cream', 'Tea']",9,91.6,Cash,New York,Convenience Store,False,Homemaker,Fall,BOGO (Buy One Get One)
1000500606,2020-05-13 00:09:39,Michelle Montgomery,"['Cereal Bars', 'Salmon', 'Pasta']",2,78.87,Cash,Chicago,Warehouse Club,False,Retiree,Winter,Discount on Selected Items
1000720170,2023-07-08 19:46:34,Abigail Hardin,"['Toothpaste', 'Peanut Butter', 'Apple', 'Mop', 'Onions']",4,5.12,Credit Card,Chicago,Department Store,False,Young Adult,Fall,BOGO (Buy One Get One)
1000461654,2022-12-02 13:48:38,Sandra Miller,"['Diapers', 'Banana', 'Beef', 'Milk', 'Orange']",1,18.64,Debit Card,Los Angeles,Convenience Store,True,Professional,Fall,
1000229414,2022-01-17 11:41:43,Andrew Moore,"['Shrimp', 'Dishware', 'Diapers']",6,42.58,Debit Card,Dallas,Pharmacy,True,Homemaker,Winter,BOGO (Buy One Get One)
1000503864,2021-02-04 02:01:24,Mrs. Adriana Hodge,"['Broom', 'Dishware', 'Pasta', 'Pancake Mix', 'Baby Wipes']",4,93.62,Mobile Payment,Boston,Pharmacy,False,Retiree,Summer,BOGO (Buy One Get One)
1000768506,2022-08-15 11:10:24,Rachel House,['Light Bulbs'],4,16.97,Mobile Payment,Miami,Department Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000911424,2022-06-08 11:45:14,Jennifer Johnson,"['Salmon', 'Tea', 'Sponges', 'Dustpan', 'Spinach']",8,66.37,Debit Card,New York,Specialty Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000899226,2023-06-03 22:10:12,Monica Lam,"['Tissues', 'Salmon', 'Milk', 'BBQ Sauce']",8,70.26,Cash,Miami,Pharmacy,True,Middle-Aged,Fall,
1000032487,2021-08-13 17:24:08,Nicholas Page PhD,"['Vinegar', 'Ketchup', 'Yogurt', 'Baby Wipes']",8,59.87,Mobile Payment,Dallas,Department Store,True,Young Adult,Winter,Discount on Selected Items
1000187913,2021-07-30 13:39:47,Nicholas Roberts,"['Shaving Cream', 'Extension Cords']",2,24.1,Mobile Payment,New York,Supermarket,False,Retiree,Spring,BOGO (Buy One Get One)
1000163539,2021-09-28 21:33:38,Christopher Martinez,['Ice Cream'],6,80.86,Mobile Payment,New York,Specialty Store,True,Senior Citizen,Fall,
1000102672,2024-03-04 05:50:59,Matthew Cummings,"['Broom', 'Spinach', 'Banana', 'Shrimp', 'Salmon']",2,75.33,Cash,Houston,Specialty Store,True,Retiree,Fall,Discount on Selected Items
1000469610,2022-02-15 14:08:33,Angela Price,['Pancake Mix'],6,77.96,Debit Card,Los Angeles,Convenience Store,False,Middle-Aged,Spring,
1000891538,2022-08-28 08:50:30,Ruben Patterson,['Pasta'],1,35.09,Cash,Miami,Warehouse Club,True,Teenager,Spring,
1000957601,2021-08-17 06:09:48,Matthew Terry,"['Bread', 'Extension Cords']",5,52.7,Credit Card,Miami,Department Store,True,Teenager,Summer,BOGO (Buy One Get One)
1000503986,2020-06-25 05:09:56,Matthew Jackson,"['Vinegar', 'Light Bulbs', 'Honey', 'Hair Gel', 'Chicken']",2,31.87,Credit Card,New York,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000832378,2022-02-07 00:17:25,Erin Murphy,"['Tomatoes', 'Bath Towels', 'Shaving Cream', 'Coffee']",5,29.65,Credit Card,New York,Department Store,True,Homemaker,Spring,BOGO (Buy One Get One)
1000085703,2022-01-15 23:21:56,Devon Clark,['Syrup'],4,84.1,Credit Card,Houston,Warehouse Club,False,Student,Summer,Discount on Selected Items
1000024185,2022-06-18 11:03:22,Andrew Newman,"['Cheese', 'Canned Soup']",5,54.56,Cash,Chicago,Warehouse Club,False,Retiree,Winter,BOGO (Buy One Get One)
1000557266,2021-10-17 14:14:08,James Meyer,"['Syrup', 'Toothpaste']",1,46.5,Mobile Payment,Los Angeles,Specialty Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000796144,2022-10-06 10:05:22,Dwayne Stewart,['Mustard'],2,34.08,Mobile Payment,Atlanta,Department Store,True,Professional,Spring,Discount on Selected Items
1000081980,2023-08-07 12:58:00,Laurie Garrett,"['Butter', 'Milk']",7,68.03,Debit Card,Los Angeles,Department Store,False,Professional,Summer,
1000157787,2021-05-21 09:08:37,Michele Mcguire,"['Canned Soup', 'Razors', 'Chicken']",10,42.97,Cash,Boston,Convenience Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000718328,2023-08-30 02:09:24,Wesley Steele,"['Shampoo', 'Toothpaste']",7,27.87,Debit Card,Atlanta,Specialty Store,False,Retiree,Spring,BOGO (Buy One Get One)
1000890212,2024-05-06 08:51:53,Andrea Ruiz,"['Cereal', 'Paper Towels', 'Coffee']",5,59.19,Mobile Payment,Chicago,Pharmacy,True,Professional,Spring,Discount on Selected Items
1000204539,2023-02-08 12:06:29,Cynthia Mendez,"['Peanut Butter', 'Yogurt', 'Paper Towels']",2,56.45,Mobile Payment,Dallas,Specialty Store,False,Professional,Spring,Discount on Selected Items
1000377341,2020-12-25 08:08:40,Cathy Nixon,['Razors'],8,14.48,Cash,Seattle,Convenience Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000608875,2021-06-24 06:19:25,Felicia Olson,"['Butter', 'Ice Cream']",2,28.13,Credit Card,Chicago,Warehouse Club,True,Teenager,Winter,
1000304678,2020-10-29 21:09:48,Bryan Carter,['Cereal'],6,65.35,Credit Card,Boston,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000439037,2022-01-30 01:44:43,Tiffany Williams,"['Extension Cords', 'Spinach', 'Canned Soup']",7,10.63,Mobile Payment,Miami,Pharmacy,True,Senior Citizen,Summer,
1000781532,2020-04-29 03:27:31,Derrick Doyle,"['Insect Repellent', 'Sponges', 'Spinach', 'Pickles', 'Ketchup']",9,12.73,Debit Card,Boston,Specialty Store,False,Senior Citizen,Spring,
1000501087,2020-08-25 06:50:03,Karen Bennett,"['Syrup', 'Vacuum Cleaner', 'Pancake Mix', 'Garden Hose']",6,94.22,Debit Card,Boston,Department Store,True,Young Adult,Fall,BOGO (Buy One Get One)
1000820489,2021-08-30 08:44:08,Crystal Yoder,"['Shampoo', 'Sponges']",4,47.57,Debit Card,Los Angeles,Specialty Store,False,Middle-Aged,Winter,
1000771424,2020-12-24 11:53:46,Sherri Huber,"['Trash Bags', 'Tuna', 'Plant Fertilizer']",5,56.64,Mobile Payment,Miami,Pharmacy,False,Professional,Summer,
1000309149,2020-09-25 04:59:42,Benjamin Drake,"['Salmon', 'Cereal Bars', 'Plant Fertilizer', 'Pasta']",8,74.37,Debit Card,New York,Pharmacy,False,Student,Summer,Discount on Selected Items
1000105826,2023-07-07 12:33:40,Sherry Shepard,"['Syrup', 'Insect Repellent', 'Ice Cream']",1,89.33,Mobile Payment,Atlanta,Pharmacy,False,Young Adult,Winter,BOGO (Buy One Get One)
1000690241,2021-01-26 09:45:11,Ruben Jennings,['Shampoo'],4,44.08,Cash,New York,Pharmacy,False,Middle-Aged,Fall,BOGO (Buy One Get One)
